log_dir= /home/ssreekri/ECN/logs
Namespace(arch='resnet50', batch_size=128, data_dir='/home/ssreekri/ECN/data', dist_metric='euclidean', dropout=0.5, epochs=60, epochs_decay=40, evaluate=False, features=4096, height=256, include_coral=1, include_mmd=0, inv_alpha=0.01, inv_beta=0.05, knn=6, lmd=0.0, lmd_ext=0.66, logs_dir='/home/ssreekri/ECN/logs', lr=0.1, momentum=0.9, output_feature='pool5', print_freq=1, re=0.5, resume='', source='duke', target='market', weight_decay=0.0005, width=128, workers=8)
DA dataset loaded
  subset   | # ids | # images
  ---------------------------
  source train    |   702 |    16522
  target train    | 'Unknown' |    12936
  query    |   750 |     3368
  gallery  |   751 |    15913
lmd: 0.0 lmd_ext: 0.66 include_mmd: 0 include_coral: 1
Epoch: [0][1/129], Time 5.784 (5.784), Data 2.055 (2.055), Loss 6.561 (6.561), Prec 0.78% (0.78%), s_pid_loss: 6.5606, t_un_loss: 9.4678
Epoch: [56][14/129], Time 0.591 (0.726), Data 0.133 (0.280), Loss 0.027 (0.030), Prec 100.00% (100.00%), s_pid_loss: 0.0270, t_un_loss: 5.9094
Epoch: [56][15/129], Time 0.511 (0.711), Data 0.133 (0.270), Loss 0.030 (0.030), Prec 100.00% (100.00%), s_pid_loss: 0.0298, t_un_loss: 5.7817
Epoch: [56][16/129], Time 0.582 (0.703), Data 0.134 (0.262), Loss 0.029 (0.030), Prec 99.22% (99.95%), s_pid_loss: 0.0285, t_un_loss: 5.6101
Epoch: [56][17/129], Time 0.503 (0.692), Data 0.133 (0.254), Loss 0.017 (0.029), Prec 100.00% (99.95%), s_pid_loss: 0.0168, t_un_loss: 5.7344
Epoch: [56][18/129], Time 0.515 (0.682), Data 0.133 (0.247), Loss 0.064 (0.031), Prec 98.44% (99.87%), s_pid_loss: 0.0641, t_un_loss: 5.4941
Epoch: [56][19/129], Time 0.582 (0.676), Data 0.133 (0.241), Loss 0.043 (0.032), Prec 99.22% (99.84%), s_pid_loss: 0.0429, t_un_loss: 5.7983
Epoch: [56][20/129], Time 0.512 (0.668), Data 0.134 (0.236), Loss 0.019 (0.031), Prec 100.00% (99.84%), s_pid_loss: 0.0193, t_un_loss: 5.9257
Epoch: [56][21/129], Time 0.498 (0.660), Data 0.125 (0.231), Loss 0.025 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0247, t_un_loss: 5.7635
Epoch: [56][22/129], Time 0.497 (0.653), Data 0.133 (0.226), Loss 0.025 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0253, t_un_loss: 5.6201
Epoch: [56][23/129], Time 0.491 (0.646), Data 0.134 (0.222), Loss 0.025 (0.030), Prec 100.00% (99.86%), s_pid_loss: 0.0248, t_un_loss: 5.5629
Epoch: [56][24/129], Time 0.519 (0.640), Data 0.134 (0.219), Loss 0.022 (0.030), Prec 100.00% (99.87%), s_pid_loss: 0.0221, t_un_loss: 5.6115
Epoch: [56][25/129], Time 0.569 (0.638), Data 0.133 (0.215), Loss 0.026 (0.030), Prec 100.00% (99.87%), s_pid_loss: 0.0258, t_un_loss: 5.4729
Epoch: [56][26/129], Time 0.527 (0.633), Data 0.134 (0.212), Loss 0.021 (0.030), Prec 100.00% (99.88%), s_pid_loss: 0.0215, t_un_loss: 6.0214
Epoch: [56][27/129], Time 0.510 (0.629), Data 0.136 (0.209), Loss 0.016 (0.029), Prec 100.00% (99.88%), s_pid_loss: 0.0162, t_un_loss: 5.5949
Epoch: [56][28/129], Time 0.586 (0.627), Data 0.133 (0.206), Loss 0.042 (0.030), Prec 100.00% (99.89%), s_pid_loss: 0.0424, t_un_loss: 5.7322
Epoch: [56][29/129], Time 0.516 (0.623), Data 0.133 (0.204), Loss 0.019 (0.029), Prec 100.00% (99.89%), s_pid_loss: 0.0190, t_un_loss: 5.4893
Epoch: [56][30/129], Time 0.581 (0.622), Data 0.134 (0.202), Loss 0.036 (0.029), Prec 99.22% (99.87%), s_pid_loss: 0.0356, t_un_loss: 5.8457
Epoch: [56][31/129], Time 0.491 (0.618), Data 0.134 (0.199), Loss 0.037 (0.030), Prec 99.22% (99.85%), s_pid_loss: 0.0370, t_un_loss: 5.6391
Epoch: [56][32/129], Time 0.524 (0.615), Data 0.133 (0.197), Loss 0.046 (0.030), Prec 99.22% (99.83%), s_pid_loss: 0.0455, t_un_loss: 5.8787
Epoch: [56][33/129], Time 0.582 (0.614), Data 0.133 (0.195), Loss 0.052 (0.031), Prec 99.22% (99.81%), s_pid_loss: 0.0524, t_un_loss: 5.8021
Epoch: [56][34/129], Time 0.517 (0.611), Data 0.133 (0.194), Loss 0.033 (0.031), Prec 100.00% (99.82%), s_pid_loss: 0.0329, t_un_loss: 5.2421
Epoch: [56][35/129], Time 0.598 (0.611), Data 0.134 (0.192), Loss 0.034 (0.031), Prec 100.00% (99.82%), s_pid_loss: 0.0336, t_un_loss: 5.9484
Epoch: [56][36/129], Time 0.585 (0.610), Data 0.133 (0.190), Loss 0.033 (0.031), Prec 100.00% (99.83%), s_pid_loss: 0.0335, t_un_loss: 5.8441
Epoch: [56][37/129], Time 0.503 (0.607), Data 0.134 (0.189), Loss 0.038 (0.031), Prec 100.00% (99.83%), s_pid_loss: 0.0379, t_un_loss: 5.6950
Epoch: [56][38/129], Time 0.508 (0.604), Data 0.133 (0.187), Loss 0.024 (0.031), Prec 100.00% (99.84%), s_pid_loss: 0.0240, t_un_loss: 5.5741
Epoch: [56][39/129], Time 0.598 (0.604), Data 0.133 (0.186), Loss 0.034 (0.031), Prec 100.00% (99.84%), s_pid_loss: 0.0337, t_un_loss: 5.8270
Epoch: [56][40/129], Time 0.511 (0.602), Data 0.134 (0.185), Loss 0.039 (0.031), Prec 100.00% (99.84%), s_pid_loss: 0.0395, t_un_loss: 5.9610
Epoch: [56][41/129], Time 0.584 (0.601), Data 0.133 (0.183), Loss 0.026 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0260, t_un_loss: 5.7587
Epoch: [56][42/129], Time 0.502 (0.599), Data 0.132 (0.182), Loss 0.023 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0235, t_un_loss: 5.9319
Epoch: [56][43/129], Time 0.510 (0.597), Data 0.133 (0.181), Loss 0.038 (0.031), Prec 99.22% (99.84%), s_pid_loss: 0.0378, t_un_loss: 5.7881
Epoch: [56][44/129], Time 0.597 (0.597), Data 0.134 (0.180), Loss 0.062 (0.032), Prec 99.22% (99.82%), s_pid_loss: 0.0623, t_un_loss: 5.7108
Epoch: [56][45/129], Time 0.579 (0.597), Data 0.133 (0.179), Loss 0.029 (0.032), Prec 100.00% (99.83%), s_pid_loss: 0.0293, t_un_loss: 5.7247
Epoch: [56][46/129], Time 0.531 (0.595), Data 0.133 (0.178), Loss 0.034 (0.032), Prec 100.00% (99.83%), s_pid_loss: 0.0341, t_un_loss: 5.8651
Epoch: [56][47/129], Time 0.593 (0.595), Data 0.133 (0.177), Loss 0.034 (0.032), Prec 99.22% (99.82%), s_pid_loss: 0.0342, t_un_loss: 5.6119
Epoch: [56][48/129], Time 0.592 (0.595), Data 0.133 (0.176), Loss 0.024 (0.032), Prec 100.00% (99.82%), s_pid_loss: 0.0238, t_un_loss: 5.6306
Epoch: [56][49/129], Time 0.508 (0.593), Data 0.134 (0.175), Loss 0.025 (0.032), Prec 100.00% (99.82%), s_pid_loss: 0.0249, t_un_loss: 5.5205
Epoch: [56][50/129], Time 0.570 (0.593), Data 0.133 (0.174), Loss 0.023 (0.031), Prec 100.00% (99.83%), s_pid_loss: 0.0234, t_un_loss: 5.7373
Epoch: [56][51/129], Time 0.538 (0.592), Data 0.134 (0.173), Loss 0.028 (0.031), Prec 100.00% (99.83%), s_pid_loss: 0.0284, t_un_loss: 5.5756
Epoch: [56][52/129], Time 0.589 (0.592), Data 0.134 (0.173), Loss 0.018 (0.031), Prec 100.00% (99.83%), s_pid_loss: 0.0182, t_un_loss: 5.7889
Epoch: [56][53/129], Time 0.599 (0.592), Data 0.132 (0.172), Loss 0.022 (0.031), Prec 100.00% (99.84%), s_pid_loss: 0.0224, t_un_loss: 5.4954
Epoch: [56][54/129], Time 0.511 (0.590), Data 0.133 (0.171), Loss 0.025 (0.031), Prec 100.00% (99.84%), s_pid_loss: 0.0246, t_un_loss: 5.6919
Epoch: [56][55/129], Time 0.600 (0.591), Data 0.134 (0.171), Loss 0.031 (0.031), Prec 100.00% (99.84%), s_pid_loss: 0.0312, t_un_loss: 5.8419
Epoch: [56][56/129], Time 0.596 (0.591), Data 0.134 (0.170), Loss 0.021 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0209, t_un_loss: 5.8313
Epoch: [56][57/129], Time 0.589 (0.591), Data 0.134 (0.169), Loss 0.029 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0290, t_un_loss: 5.4607
Epoch: [56][58/129], Time 0.504 (0.589), Data 0.133 (0.169), Loss 0.021 (0.030), Prec 100.00% (99.85%), s_pid_loss: 0.0214, t_un_loss: 5.8124
Epoch: [56][59/129], Time 0.603 (0.589), Data 0.134 (0.168), Loss 0.024 (0.030), Prec 100.00% (99.85%), s_pid_loss: 0.0241, t_un_loss: 5.6953
Epoch: [56][60/129], Time 0.603 (0.590), Data 0.134 (0.167), Loss 0.042 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0418, t_un_loss: 5.6890
Epoch: [56][61/129], Time 0.602 (0.590), Data 0.134 (0.167), Loss 0.033 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0326, t_un_loss: 5.6019
Epoch: [56][62/129], Time 0.595 (0.590), Data 0.135 (0.166), Loss 0.021 (0.030), Prec 100.00% (99.86%), s_pid_loss: 0.0210, t_un_loss: 5.8163
Epoch: [56][63/129], Time 0.594 (0.590), Data 0.133 (0.166), Loss 0.033 (0.030), Prec 100.00% (99.86%), s_pid_loss: 0.0333, t_un_loss: 5.5436
Epoch: [56][64/129], Time 0.508 (0.589), Data 0.133 (0.165), Loss 0.023 (0.030), Prec 100.00% (99.87%), s_pid_loss: 0.0228, t_un_loss: 5.5486
Epoch: [56][65/129], Time 0.601 (0.589), Data 0.134 (0.165), Loss 0.026 (0.030), Prec 100.00% (99.87%), s_pid_loss: 0.0257, t_un_loss: 5.6339
Epoch: [56][66/129], Time 0.596 (0.589), Data 0.133 (0.164), Loss 0.023 (0.030), Prec 100.00% (99.87%), s_pid_loss: 0.0231, t_un_loss: 6.0476
Epoch: [56][67/129], Time 0.595 (0.589), Data 0.133 (0.164), Loss 0.037 (0.030), Prec 100.00% (99.87%), s_pid_loss: 0.0372, t_un_loss: 5.9643
Epoch: [56][68/129], Time 0.510 (0.588), Data 0.133 (0.164), Loss 0.046 (0.031), Prec 100.00% (99.87%), s_pid_loss: 0.0457, t_un_loss: 5.7327
Epoch: [56][69/129], Time 0.598 (0.588), Data 0.132 (0.163), Loss 0.040 (0.031), Prec 99.22% (99.86%), s_pid_loss: 0.0402, t_un_loss: 5.8064
Epoch: [56][70/129], Time 0.611 (0.588), Data 0.134 (0.163), Loss 0.048 (0.031), Prec 100.00% (99.87%), s_pid_loss: 0.0484, t_un_loss: 5.4618
Epoch: [56][71/129], Time 0.584 (0.588), Data 0.133 (0.162), Loss 0.029 (0.031), Prec 100.00% (99.87%), s_pid_loss: 0.0294, t_un_loss: 5.6544
Epoch: [56][72/129], Time 0.562 (0.588), Data 0.134 (0.162), Loss 0.021 (0.031), Prec 100.00% (99.87%), s_pid_loss: 0.0205, t_un_loss: 5.7313
Epoch: [56][73/129], Time 0.544 (0.587), Data 0.133 (0.161), Loss 0.025 (0.031), Prec 100.00% (99.87%), s_pid_loss: 0.0254, t_un_loss: 5.6294
Epoch: [56][74/129], Time 0.596 (0.587), Data 0.134 (0.161), Loss 0.020 (0.031), Prec 100.00% (99.87%), s_pid_loss: 0.0204, t_un_loss: 5.5696
Epoch: [56][75/129], Time 0.605 (0.588), Data 0.133 (0.161), Loss 0.023 (0.030), Prec 100.00% (99.88%), s_pid_loss: 0.0228, t_un_loss: 5.5372
Epoch: [56][76/129], Time 0.599 (0.588), Data 0.133 (0.160), Loss 0.021 (0.030), Prec 100.00% (99.88%), s_pid_loss: 0.0205, t_un_loss: 5.5382
Epoch: [56][77/129], Time 0.594 (0.588), Data 0.134 (0.160), Loss 0.032 (0.030), Prec 100.00% (99.88%), s_pid_loss: 0.0322, t_un_loss: 5.6151
Epoch: [56][78/129], Time 0.593 (0.588), Data 0.134 (0.160), Loss 0.062 (0.031), Prec 98.44% (99.86%), s_pid_loss: 0.0619, t_un_loss: 5.7058
Epoch: [56][79/129], Time 0.518 (0.587), Data 0.133 (0.159), Loss 0.039 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0389, t_un_loss: 5.8782
Epoch: [56][80/129], Time 0.603 (0.587), Data 0.132 (0.159), Loss 0.036 (0.031), Prec 99.22% (99.85%), s_pid_loss: 0.0357, t_un_loss: 5.6147
Epoch: [56][81/129], Time 0.594 (0.587), Data 0.134 (0.159), Loss 0.018 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0182, t_un_loss: 5.7426
Epoch: [56][82/129], Time 0.602 (0.588), Data 0.133 (0.158), Loss 0.030 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0298, t_un_loss: 5.4412
Epoch: [56][83/129], Time 0.602 (0.588), Data 0.134 (0.158), Loss 0.026 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0256, t_un_loss: 5.7108
Epoch: [56][84/129], Time 0.592 (0.588), Data 0.134 (0.158), Loss 0.023 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0226, t_un_loss: 5.8691
Epoch: [56][85/129], Time 0.600 (0.588), Data 0.133 (0.157), Loss 0.076 (0.031), Prec 98.44% (99.84%), s_pid_loss: 0.0758, t_un_loss: 5.9764
Epoch: [56][86/129], Time 0.602 (0.588), Data 0.134 (0.157), Loss 0.037 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0373, t_un_loss: 5.7860
Epoch: [56][87/129], Time 0.601 (0.588), Data 0.133 (0.157), Loss 0.029 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0290, t_un_loss: 5.6055
Epoch: [56][88/129], Time 0.605 (0.588), Data 0.134 (0.157), Loss 0.029 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0293, t_un_loss: 5.6275
Epoch: [56][89/129], Time 0.604 (0.589), Data 0.133 (0.156), Loss 0.032 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0322, t_un_loss: 5.6370
Epoch: [56][90/129], Time 0.595 (0.589), Data 0.134 (0.156), Loss 0.038 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0379, t_un_loss: 5.7423
Epoch: [56][91/129], Time 0.593 (0.589), Data 0.134 (0.156), Loss 0.030 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0296, t_un_loss: 5.7424
Epoch: [56][92/129], Time 0.590 (0.589), Data 0.133 (0.156), Loss 0.026 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0260, t_un_loss: 5.9336
Epoch: [56][93/129], Time 0.515 (0.588), Data 0.134 (0.155), Loss 0.024 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0244, t_un_loss: 5.5506
Epoch: [56][94/129], Time 0.605 (0.588), Data 0.133 (0.155), Loss 0.029 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0291, t_un_loss: 5.9786
Epoch: [56][95/129], Time 0.603 (0.588), Data 0.133 (0.155), Loss 0.019 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0189, t_un_loss: 5.5772
Epoch: [56][96/129], Time 0.576 (0.588), Data 0.133 (0.155), Loss 0.040 (0.031), Prec 99.22% (99.85%), s_pid_loss: 0.0398, t_un_loss: 5.5950
Epoch: [56][97/129], Time 0.497 (0.587), Data 0.133 (0.154), Loss 0.027 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0272, t_un_loss: 5.5603
Epoch: [56][98/129], Time 0.503 (0.586), Data 0.134 (0.154), Loss 0.029 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0285, t_un_loss: 5.4037
Epoch: [56][99/129], Time 0.497 (0.585), Data 0.134 (0.154), Loss 0.030 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0297, t_un_loss: 5.7854
Epoch: [56][100/129], Time 0.496 (0.585), Data 0.134 (0.154), Loss 0.056 (0.031), Prec 99.22% (99.85%), s_pid_loss: 0.0562, t_un_loss: 5.6120
Epoch: [56][101/129], Time 0.499 (0.584), Data 0.134 (0.154), Loss 0.025 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0255, t_un_loss: 5.3178
Epoch: [56][102/129], Time 1.627 (0.594), Data 0.134 (0.153), Loss 0.027 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0267, t_un_loss: 5.4162
Epoch: [56][103/129], Time 0.581 (0.594), Data 0.134 (0.153), Loss 0.045 (0.031), Prec 99.22% (99.85%), s_pid_loss: 0.0449, t_un_loss: 5.6032
Epoch: [56][104/129], Time 0.505 (0.593), Data 0.133 (0.153), Loss 0.036 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0361, t_un_loss: 5.6608
Epoch: [56][105/129], Time 0.494 (0.592), Data 0.128 (0.153), Loss 0.048 (0.031), Prec 99.22% (99.84%), s_pid_loss: 0.0484, t_un_loss: 5.4023
Epoch: [56][106/129], Time 0.491 (0.591), Data 0.134 (0.153), Loss 0.033 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0326, t_un_loss: 5.7891
Epoch: [56][107/129], Time 0.518 (0.590), Data 0.134 (0.153), Loss 0.034 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0335, t_un_loss: 5.8481
Epoch: [56][108/129], Time 0.499 (0.590), Data 0.134 (0.152), Loss 0.027 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0266, t_un_loss: 5.6997
Epoch: [56][109/129], Time 0.483 (0.589), Data 0.123 (0.152), Loss 0.036 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0362, t_un_loss: 5.7790
Epoch: [56][110/129], Time 0.499 (0.588), Data 0.134 (0.152), Loss 0.044 (0.032), Prec 100.00% (99.85%), s_pid_loss: 0.0444, t_un_loss: 5.4568
Epoch: [56][111/129], Time 0.508 (0.587), Data 0.133 (0.152), Loss 0.040 (0.032), Prec 99.22% (99.85%), s_pid_loss: 0.0397, t_un_loss: 5.6421
Epoch: [56][112/129], Time 0.505 (0.586), Data 0.132 (0.152), Loss 0.028 (0.032), Prec 100.00% (99.85%), s_pid_loss: 0.0283, t_un_loss: 5.5853
Epoch: [56][113/129], Time 0.504 (0.586), Data 0.133 (0.151), Loss 0.022 (0.032), Prec 100.00% (99.85%), s_pid_loss: 0.0220, t_un_loss: 5.4747
Epoch: [56][114/129], Time 0.499 (0.585), Data 0.129 (0.151), Loss 0.031 (0.032), Prec 100.00% (99.85%), s_pid_loss: 0.0315, t_un_loss: 5.7014
Epoch: [56][115/129], Time 0.504 (0.584), Data 0.134 (0.151), Loss 0.024 (0.031), Prec 100.00% (99.85%), s_pid_loss: 0.0243, t_un_loss: 5.5001
Epoch: [56][116/129], Time 0.493 (0.583), Data 0.128 (0.151), Loss 0.044 (0.032), Prec 100.00% (99.85%), s_pid_loss: 0.0436, t_un_loss: 5.4622
Epoch: [56][117/129], Time 0.498 (0.583), Data 0.132 (0.151), Loss 0.040 (0.032), Prec 100.00% (99.85%), s_pid_loss: 0.0401, t_un_loss: 5.5647
Epoch: [56][118/129], Time 0.499 (0.582), Data 0.133 (0.151), Loss 0.030 (0.032), Prec 100.00% (99.85%), s_pid_loss: 0.0302, t_un_loss: 5.7792
Epoch: [56][119/129], Time 0.498 (0.581), Data 0.133 (0.150), Loss 0.022 (0.032), Prec 100.00% (99.86%), s_pid_loss: 0.0220, t_un_loss: 5.8582
Epoch: [56][120/129], Time 0.506 (0.581), Data 0.133 (0.150), Loss 0.018 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0177, t_un_loss: 5.3693
Epoch: [56][121/129], Time 0.499 (0.580), Data 0.133 (0.150), Loss 0.032 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0320, t_un_loss: 5.6871
Epoch: [56][122/129], Time 0.499 (0.579), Data 0.133 (0.150), Loss 0.021 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0209, t_un_loss: 5.5906
Epoch: [56][123/129], Time 0.499 (0.579), Data 0.133 (0.150), Loss 0.020 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0196, t_un_loss: 5.8496
Epoch: [56][124/129], Time 0.500 (0.578), Data 0.134 (0.150), Loss 0.033 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0326, t_un_loss: 5.8750
Epoch: [56][125/129], Time 0.497 (0.577), Data 0.133 (0.150), Loss 0.022 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0217, t_un_loss: 5.7339
Epoch: [56][126/129], Time 0.497 (0.577), Data 0.133 (0.149), Loss 0.033 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0326, t_un_loss: 5.9182
Epoch: [56][127/129], Time 0.499 (0.576), Data 0.133 (0.149), Loss 0.020 (0.031), Prec 100.00% (99.86%), s_pid_loss: 0.0204, t_un_loss: 5.5331
Epoch: [56][128/129], Time 0.510 (0.575), Data 0.133 (0.149), Loss 0.024 (0.031), Prec 100.00% (99.87%), s_pid_loss: 0.0240, t_un_loss: 5.5169
Epoch: [56][129/129], Time 0.491 (0.575), Data 0.133 (0.149), Loss 0.037 (0.031), Prec 100.00% (99.87%), s_pid_loss: 0.0372, t_un_loss: 5.6565

 * Finished epoch  56 

Epoch: [57][1/129], Time 2.408 (2.408), Data 1.829 (1.829), Loss 0.032 (0.032), Prec 100.00% (100.00%), s_pid_loss: 0.0318, t_un_loss: 5.5213
Epoch: [57][2/129], Time 0.510 (1.459), Data 0.117 (0.973), Loss 0.041 (0.036), Prec 100.00% (100.00%), s_pid_loss: 0.0412, t_un_loss: 5.6430
Epoch: [57][3/129], Time 0.491 (1.136), Data 0.131 (0.692), Loss 0.057 (0.043), Prec 99.22% (99.74%), s_pid_loss: 0.0568, t_un_loss: 5.7489
Epoch: [57][4/129], Time 0.492 (0.975), Data 0.133 (0.552), Loss 0.015 (0.036), Prec 100.00% (99.80%), s_pid_loss: 0.0151, t_un_loss: 5.7025
Epoch: [57][5/129], Time 0.528 (0.886), Data 0.134 (0.469), Loss 0.030 (0.035), Prec 100.00% (99.84%), s_pid_loss: 0.0298, t_un_loss: 5.4409
Epoch: [57][6/129], Time 0.599 (0.838), Data 0.133 (0.413), Loss 0.038 (0.036), Prec 100.00% (99.87%), s_pid_loss: 0.0384, t_un_loss: 5.6951
Epoch: [57][7/129], Time 0.594 (0.803), Data 0.133 (0.373), Loss 0.025 (0.034), Prec 100.00% (99.89%), s_pid_loss: 0.0255, t_un_loss: 5.7676
Epoch: [57][8/129], Time 0.530 (0.769), Data 0.133 (0.343), Loss 0.028 (0.033), Prec 100.00% (99.90%), s_pid_loss: 0.0279, t_un_loss: 5.8133
Epoch: [57][9/129], Time 0.557 (0.745), Data 0.114 (0.317), Loss 0.060 (0.036), Prec 99.22% (99.83%), s_pid_loss: 0.0596, t_un_loss: 5.4643
Epoch: [57][10/129], Time 0.500 (0.721), Data 0.133 (0.299), Loss 0.030 (0.036), Prec 100.00% (99.84%), s_pid_loss: 0.0300, t_un_loss: 5.5667
Epoch: [57][11/129], Time 0.506 (0.701), Data 0.134 (0.284), Loss 0.027 (0.035), Prec 100.00% (99.86%), s_pid_loss: 0.0270, t_un_loss: 5.5838
Epoch: [57][12/129], Time 0.521 (0.686), Data 0.134 (0.271), Loss 0.033 (0.035), Prec 99.22% (99.80%), s_pid_loss: 0.0326, t_un_loss: 5.8427
Epoch: [57][13/129], Time 0.589 (0.679), Data 0.134 (0.261), Loss 0.034 (0.035), Prec 100.00% (99.82%), s_pid_loss: 0.0337, t_un_loss: 5.6801
Epoch: [57][14/129], Time 0.505 (0.666), Data 0.128 (0.251), Loss 0.025 (0.034), Prec 100.00% (99.83%), s_pid_loss: 0.0245, t_un_loss: 5.7075
Epoch: [57][15/129], Time 0.589 (0.661), Data 0.134 (0.244), Loss 0.026 (0.033), Prec 100.00% (99.84%), s_pid_loss: 0.0262, t_un_loss: 5.8240
Epoch: [57][16/129], Time 0.506 (0.651), Data 0.133 (0.237), Loss 0.052 (0.035), Prec 99.22% (99.80%), s_pid_loss: 0.0525, t_un_loss: 5.5654
Epoch: [57][17/129], Time 0.606 (0.649), Data 0.134 (0.231), Loss 0.038 (0.035), Prec 100.00% (99.82%), s_pid_loss: 0.0380, t_un_loss: 5.8672
Epoch: [57][18/129], Time 0.589 (0.645), Data 0.134 (0.225), Loss 0.031 (0.035), Prec 100.00% (99.83%), s_pid_loss: 0.0306, t_un_loss: 5.6420
Epoch: [57][19/129], Time 0.516 (0.639), Data 0.134 (0.220), Loss 0.028 (0.034), Prec 100.00% (99.84%), s_pid_loss: 0.0281, t_un_loss: 5.4256
Epoch: [57][20/129], Time 0.592 (0.636), Data 0.134 (0.216), Loss 0.029 (0.034), Prec 100.00% (99.84%), s_pid_loss: 0.0289, t_un_loss: 5.7606
Epoch: [57][21/129], Time 0.586 (0.634), Data 0.133 (0.212), Loss 0.031 (0.034), Prec 100.00% (99.85%), s_pid_loss: 0.0306, t_un_loss: 5.7083
Epoch: [57][22/129], Time 0.514 (0.628), Data 0.133 (0.209), Loss 0.028 (0.033), Prec 100.00% (99.86%), s_pid_loss: 0.0277, t_un_loss: 5.6557
Epoch: [57][23/129], Time 0.592 (0.627), Data 0.133 (0.205), Loss 0.024 (0.033), Prec 100.00% (99.86%), s_pid_loss: 0.0239, t_un_loss: 5.8220
Epoch: [57][24/129], Time 0.512 (0.622), Data 0.133 (0.202), Loss 0.028 (0.033), Prec 100.00% (99.87%), s_pid_loss: 0.0276, t_un_loss: 5.5730
Epoch: [57][25/129], Time 0.586 (0.621), Data 0.134 (0.200), Loss 0.037 (0.033), Prec 99.22% (99.84%), s_pid_loss: 0.0370, t_un_loss: 5.5589
Epoch: [57][26/129], Time 0.511 (0.616), Data 0.134 (0.197), Loss 0.019 (0.032), Prec 100.00% (99.85%), s_pid_loss: 0.0189, t_un_loss: 5.5053
Epoch: [57][27/129], Time 0.583 (0.615), Data 0.133 (0.195), Loss 0.054 (0.033), Prec 99.22% (99.83%), s_pid_loss: 0.0539, t_un_loss: 5.5482
Epoch: [57][28/129], Time 0.499 (0.611), Data 0.133 (0.192), Loss 0.024 (0.033), Prec 100.00% (99.83%), s_pid_loss: 0.0243, t_un_loss: 5.6649
Epoch: [57][29/129], Time 0.511 (0.608), Data 0.133 (0.190), Loss 0.036 (0.033), Prec 100.00% (99.84%), s_pid_loss: 0.0364, t_un_loss: 5.9401
Epoch: [57][30/129], Time 0.543 (0.605), Data 0.134 (0.188), Loss 0.036 (0.033), Prec 100.00% (99.84%), s_pid_loss: 0.0360, t_un_loss: 5.6461
Epoch: [57][31/129], Time 0.553 (0.604), Data 0.133 (0.187), Loss 0.026 (0.033), Prec 100.00% (99.85%), s_pid_loss: 0.0264, t_un_loss: 5.8503
Epoch: [57][32/129], Time 0.513 (0.601), Data 0.133 (0.185), Loss 0.042 (0.033), Prec 100.00% (99.85%), s_pid_loss: 0.0421, t_un_loss: 5.4678
Epoch: [57][33/129], Time 0.587 (0.600), Data 0.133 (0.183), Loss 0.058 (0.034), Prec 98.44% (99.81%), s_pid_loss: 0.0580, t_un_loss: 5.6441
Epoch: [57][34/129], Time 0.501 (0.597), Data 0.133 (0.182), Loss 0.033 (0.034), Prec 100.00% (99.82%), s_pid_loss: 0.0335, t_un_loss: 5.4925
