log_dir= /home/ssreekri/ECN/logs
Namespace(arch='resnet50', batch_size=128, data_dir='/home/ssreekri/ECN/data', dist_metric='euclidean', dropout=0.5, epochs=60, epochs_decay=40, evaluate=False, features=4096, height=256, include_coral=1, include_mmd=0, inv_alpha=0.01, inv_beta=0.05, knn=6, lmd=0.3, lmd_ext=0.33, logs_dir='/home/ssreekri/ECN/logs', lr=0.1, momentum=0.9, output_feature='pool5', print_freq=1, re=0.5, resume='', source='duke', target='market', weight_decay=0.0005, width=128, workers=8)
DA dataset loaded
  subset   | # ids | # images
  ---------------------------
  source train    |   702 |    16522
  target train    | 'Unknown' |    12936
  query    |   750 |     3368
  gallery  |   751 |    15913
lmd: 0.3 lmd_ext: 0.33 include_mmd: 0 include_coral: 1
Epoch: [0][1/129], Time 5.794 (5.794), Data 2.314 (2.314), Loss 7.424 (7.424), Prec 0.00% (0.00%), s_pid_loss: 6.5487, t_un_loss: 9.4678
Epoch: [53][25/129], Time 0.579 (0.625), Data 0.133 (0.194), Loss 0.994 (1.001), Prec 100.00% (99.84%), s_pid_loss: 0.0422, t_un_loss: 3.2161
Epoch: [53][26/129], Time 0.510 (0.621), Data 0.135 (0.192), Loss 1.004 (1.001), Prec 100.00% (99.85%), s_pid_loss: 0.0566, t_un_loss: 3.2134
Epoch: [53][27/129], Time 0.492 (0.616), Data 0.134 (0.190), Loss 1.005 (1.001), Prec 100.00% (99.86%), s_pid_loss: 0.0341, t_un_loss: 3.2693
Epoch: [53][28/129], Time 0.508 (0.612), Data 0.133 (0.188), Loss 1.014 (1.002), Prec 100.00% (99.86%), s_pid_loss: 0.0371, t_un_loss: 3.2930
Epoch: [53][29/129], Time 0.511 (0.608), Data 0.133 (0.186), Loss 1.004 (1.002), Prec 100.00% (99.87%), s_pid_loss: 0.0403, t_un_loss: 3.2523
Epoch: [53][30/129], Time 0.583 (0.608), Data 0.133 (0.184), Loss 1.008 (1.002), Prec 100.00% (99.87%), s_pid_loss: 0.0356, t_un_loss: 3.2755
Epoch: [53][31/129], Time 0.502 (0.604), Data 0.133 (0.182), Loss 1.000 (1.002), Prec 100.00% (99.87%), s_pid_loss: 0.0484, t_un_loss: 3.2200
Epoch: [53][32/129], Time 0.520 (0.602), Data 0.133 (0.181), Loss 1.004 (1.002), Prec 100.00% (99.88%), s_pid_loss: 0.0334, t_un_loss: 3.2681
Epoch: [53][33/129], Time 0.590 (0.601), Data 0.133 (0.179), Loss 1.038 (1.003), Prec 99.22% (99.86%), s_pid_loss: 0.0936, t_un_loss: 3.2414
Epoch: [53][34/129], Time 0.500 (0.598), Data 0.132 (0.178), Loss 0.998 (1.003), Prec 100.00% (99.86%), s_pid_loss: 0.0307, t_un_loss: 3.2551
Epoch: [53][35/129], Time 0.491 (0.595), Data 0.129 (0.177), Loss 0.988 (1.003), Prec 100.00% (99.87%), s_pid_loss: 0.0389, t_un_loss: 3.2032
Epoch: [53][36/129], Time 0.497 (0.592), Data 0.133 (0.175), Loss 0.992 (1.002), Prec 100.00% (99.87%), s_pid_loss: 0.0346, t_un_loss: 3.2271
Epoch: [53][37/129], Time 0.507 (0.590), Data 0.134 (0.174), Loss 1.013 (1.003), Prec 99.22% (99.85%), s_pid_loss: 0.0621, t_un_loss: 3.2302
Epoch: [53][38/129], Time 0.490 (0.587), Data 0.133 (0.173), Loss 1.014 (1.003), Prec 100.00% (99.86%), s_pid_loss: 0.0386, t_un_loss: 3.2910
Epoch: [53][39/129], Time 0.501 (0.585), Data 0.134 (0.172), Loss 1.010 (1.003), Prec 100.00% (99.86%), s_pid_loss: 0.0482, t_un_loss: 3.2531
Epoch: [53][40/129], Time 0.503 (0.583), Data 0.134 (0.171), Loss 0.994 (1.003), Prec 100.00% (99.86%), s_pid_loss: 0.0467, t_un_loss: 3.2040
Epoch: [53][41/129], Time 0.502 (0.581), Data 0.134 (0.170), Loss 1.010 (1.003), Prec 100.00% (99.87%), s_pid_loss: 0.0460, t_un_loss: 3.2603
Epoch: [53][42/129], Time 0.514 (0.580), Data 0.134 (0.169), Loss 1.021 (1.003), Prec 99.22% (99.85%), s_pid_loss: 0.0583, t_un_loss: 3.2669
Epoch: [53][43/129], Time 0.587 (0.580), Data 0.134 (0.169), Loss 1.022 (1.004), Prec 100.00% (99.85%), s_pid_loss: 0.0579, t_un_loss: 3.2708
Epoch: [53][44/129], Time 0.502 (0.578), Data 0.134 (0.168), Loss 0.999 (1.004), Prec 100.00% (99.86%), s_pid_loss: 0.0393, t_un_loss: 3.2373
Epoch: [53][45/129], Time 0.498 (0.576), Data 0.132 (0.167), Loss 0.993 (1.004), Prec 100.00% (99.86%), s_pid_loss: 0.0323, t_un_loss: 3.2353
Epoch: [53][46/129], Time 0.504 (0.575), Data 0.133 (0.166), Loss 1.002 (1.003), Prec 100.00% (99.86%), s_pid_loss: 0.0400, t_un_loss: 3.2465
Epoch: [53][47/129], Time 0.510 (0.573), Data 0.133 (0.166), Loss 1.039 (1.004), Prec 99.22% (99.85%), s_pid_loss: 0.0677, t_un_loss: 3.3066
Epoch: [53][48/129], Time 0.585 (0.574), Data 0.133 (0.165), Loss 0.988 (1.004), Prec 100.00% (99.85%), s_pid_loss: 0.0382, t_un_loss: 3.2029
Epoch: [53][49/129], Time 0.498 (0.572), Data 0.134 (0.164), Loss 1.000 (1.004), Prec 100.00% (99.86%), s_pid_loss: 0.0470, t_un_loss: 3.2230
Epoch: [53][50/129], Time 0.491 (0.570), Data 0.134 (0.164), Loss 0.999 (1.004), Prec 100.00% (99.86%), s_pid_loss: 0.0504, t_un_loss: 3.2127
Epoch: [53][51/129], Time 0.527 (0.570), Data 0.133 (0.163), Loss 1.017 (1.004), Prec 100.00% (99.86%), s_pid_loss: 0.0460, t_un_loss: 3.2828
Epoch: [53][52/129], Time 0.585 (0.570), Data 0.134 (0.162), Loss 1.013 (1.004), Prec 100.00% (99.86%), s_pid_loss: 0.0486, t_un_loss: 3.2624
Epoch: [53][53/129], Time 0.499 (0.569), Data 0.133 (0.162), Loss 1.009 (1.004), Prec 99.22% (99.85%), s_pid_loss: 0.0496, t_un_loss: 3.2462
Epoch: [53][54/129], Time 0.505 (0.567), Data 0.133 (0.161), Loss 1.009 (1.004), Prec 99.22% (99.84%), s_pid_loss: 0.0518, t_un_loss: 3.2439
Epoch: [53][55/129], Time 0.500 (0.566), Data 0.132 (0.161), Loss 1.009 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0497, t_un_loss: 3.2459
Epoch: [53][56/129], Time 0.515 (0.565), Data 0.132 (0.160), Loss 1.027 (1.005), Prec 99.22% (99.83%), s_pid_loss: 0.0827, t_un_loss: 3.2309
Epoch: [53][57/129], Time 0.584 (0.566), Data 0.133 (0.160), Loss 0.993 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0358, t_un_loss: 3.2265
Epoch: [53][58/129], Time 0.490 (0.564), Data 0.133 (0.159), Loss 0.995 (1.004), Prec 99.22% (99.82%), s_pid_loss: 0.0479, t_un_loss: 3.2038
Epoch: [53][59/129], Time 0.500 (0.563), Data 0.133 (0.159), Loss 1.014 (1.005), Prec 100.00% (99.83%), s_pid_loss: 0.0352, t_un_loss: 3.2978
Epoch: [53][60/129], Time 0.512 (0.562), Data 0.134 (0.159), Loss 1.012 (1.005), Prec 99.22% (99.82%), s_pid_loss: 0.0622, t_un_loss: 3.2289
Epoch: [53][61/129], Time 0.512 (0.561), Data 0.134 (0.158), Loss 0.997 (1.005), Prec 99.22% (99.81%), s_pid_loss: 0.0623, t_un_loss: 3.1774
Epoch: [53][62/129], Time 0.611 (0.562), Data 0.133 (0.158), Loss 1.012 (1.005), Prec 100.00% (99.81%), s_pid_loss: 0.0377, t_un_loss: 3.2863
Epoch: [53][63/129], Time 0.592 (0.563), Data 0.133 (0.157), Loss 0.984 (1.004), Prec 100.00% (99.81%), s_pid_loss: 0.0388, t_un_loss: 3.1891
Epoch: [53][64/129], Time 0.574 (0.563), Data 0.133 (0.157), Loss 1.004 (1.004), Prec 100.00% (99.82%), s_pid_loss: 0.0466, t_un_loss: 3.2366
Epoch: [53][65/129], Time 0.522 (0.562), Data 0.133 (0.157), Loss 1.004 (1.004), Prec 100.00% (99.82%), s_pid_loss: 0.0386, t_un_loss: 3.2557
Epoch: [53][66/129], Time 0.600 (0.563), Data 0.133 (0.156), Loss 1.021 (1.005), Prec 99.22% (99.81%), s_pid_loss: 0.0778, t_un_loss: 3.2216
Epoch: [53][67/129], Time 0.600 (0.563), Data 0.133 (0.156), Loss 0.998 (1.005), Prec 100.00% (99.81%), s_pid_loss: 0.0467, t_un_loss: 3.2185
Epoch: [53][68/129], Time 0.589 (0.564), Data 0.132 (0.156), Loss 1.011 (1.005), Prec 100.00% (99.82%), s_pid_loss: 0.0413, t_un_loss: 3.2748
Epoch: [53][69/129], Time 0.510 (0.563), Data 0.134 (0.155), Loss 1.007 (1.005), Prec 100.00% (99.82%), s_pid_loss: 0.0394, t_un_loss: 3.2634
Epoch: [53][70/129], Time 0.578 (0.563), Data 0.133 (0.155), Loss 0.989 (1.004), Prec 100.00% (99.82%), s_pid_loss: 0.0451, t_un_loss: 3.1898
Epoch: [53][71/129], Time 0.497 (0.562), Data 0.134 (0.155), Loss 1.014 (1.005), Prec 100.00% (99.82%), s_pid_loss: 0.0558, t_un_loss: 3.2513
Epoch: [53][72/129], Time 0.512 (0.562), Data 0.134 (0.154), Loss 0.999 (1.004), Prec 100.00% (99.83%), s_pid_loss: 0.0351, t_un_loss: 3.2480
Epoch: [53][73/129], Time 0.519 (0.561), Data 0.133 (0.154), Loss 0.995 (1.004), Prec 100.00% (99.83%), s_pid_loss: 0.0373, t_un_loss: 3.2289
Epoch: [53][74/129], Time 0.583 (0.561), Data 0.134 (0.154), Loss 1.021 (1.005), Prec 100.00% (99.83%), s_pid_loss: 0.0412, t_un_loss: 3.3063
Epoch: [53][75/129], Time 0.500 (0.561), Data 0.134 (0.153), Loss 0.989 (1.004), Prec 100.00% (99.83%), s_pid_loss: 0.0454, t_un_loss: 3.1918
Epoch: [53][76/129], Time 0.491 (0.560), Data 0.130 (0.153), Loss 1.007 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0541, t_un_loss: 3.2292
Epoch: [53][77/129], Time 0.519 (0.559), Data 0.133 (0.153), Loss 1.017 (1.005), Prec 99.22% (99.83%), s_pid_loss: 0.0633, t_un_loss: 3.2421
Epoch: [53][78/129], Time 0.572 (0.559), Data 0.128 (0.153), Loss 1.004 (1.005), Prec 100.00% (99.83%), s_pid_loss: 0.0357, t_un_loss: 3.2643
Epoch: [53][79/129], Time 0.524 (0.559), Data 0.132 (0.152), Loss 1.045 (1.005), Prec 100.00% (99.83%), s_pid_loss: 0.0706, t_un_loss: 3.3183
Epoch: [53][80/129], Time 0.583 (0.559), Data 0.134 (0.152), Loss 0.978 (1.005), Prec 100.00% (99.83%), s_pid_loss: 0.0325, t_un_loss: 3.1834
Epoch: [53][81/129], Time 0.520 (0.559), Data 0.130 (0.152), Loss 0.998 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0407, t_un_loss: 3.2315
Epoch: [53][82/129], Time 0.590 (0.559), Data 0.133 (0.152), Loss 0.991 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0392, t_un_loss: 3.2121
Epoch: [53][83/129], Time 0.505 (0.558), Data 0.133 (0.151), Loss 0.996 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0359, t_un_loss: 3.2366
Epoch: [53][84/129], Time 0.499 (0.558), Data 0.133 (0.151), Loss 1.014 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0483, t_un_loss: 3.2685
Epoch: [53][85/129], Time 0.588 (0.558), Data 0.136 (0.151), Loss 1.016 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0618, t_un_loss: 3.2423
Epoch: [53][86/129], Time 0.499 (0.557), Data 0.133 (0.151), Loss 1.004 (1.005), Prec 100.00% (99.85%), s_pid_loss: 0.0385, t_un_loss: 3.2574
Epoch: [53][87/129], Time 0.499 (0.557), Data 0.133 (0.151), Loss 1.033 (1.005), Prec 99.22% (99.84%), s_pid_loss: 0.0790, t_un_loss: 3.2599
Epoch: [53][88/129], Time 0.499 (0.556), Data 0.133 (0.150), Loss 0.997 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0509, t_un_loss: 3.2056
Epoch: [53][89/129], Time 0.505 (0.555), Data 0.133 (0.150), Loss 1.012 (1.005), Prec 99.22% (99.83%), s_pid_loss: 0.0475, t_un_loss: 3.2639
Epoch: [53][90/129], Time 0.502 (0.555), Data 0.133 (0.150), Loss 0.984 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0398, t_un_loss: 3.1874
Epoch: [53][91/129], Time 0.501 (0.554), Data 0.133 (0.150), Loss 0.997 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0424, t_un_loss: 3.2241
Epoch: [53][92/129], Time 0.496 (0.554), Data 0.133 (0.150), Loss 1.014 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0617, t_un_loss: 3.2367
Epoch: [53][93/129], Time 0.497 (0.553), Data 0.133 (0.149), Loss 1.016 (1.005), Prec 99.22% (99.83%), s_pid_loss: 0.0548, t_un_loss: 3.2591
Epoch: [53][94/129], Time 0.515 (0.553), Data 0.133 (0.149), Loss 1.021 (1.005), Prec 100.00% (99.83%), s_pid_loss: 0.0641, t_un_loss: 3.2537
Epoch: [53][95/129], Time 0.497 (0.552), Data 0.133 (0.149), Loss 0.985 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0313, t_un_loss: 3.2112
Epoch: [53][96/129], Time 0.497 (0.551), Data 0.132 (0.149), Loss 0.984 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0371, t_un_loss: 3.1929
Epoch: [53][97/129], Time 0.493 (0.551), Data 0.133 (0.149), Loss 1.013 (1.005), Prec 99.22% (99.83%), s_pid_loss: 0.0529, t_un_loss: 3.2519
Epoch: [53][98/129], Time 0.513 (0.550), Data 0.133 (0.149), Loss 0.985 (1.004), Prec 100.00% (99.83%), s_pid_loss: 0.0600, t_un_loss: 3.1420
Epoch: [53][99/129], Time 0.500 (0.550), Data 0.133 (0.148), Loss 1.013 (1.005), Prec 100.00% (99.83%), s_pid_loss: 0.0433, t_un_loss: 3.2770
Epoch: [53][100/129], Time 0.503 (0.549), Data 0.133 (0.148), Loss 1.000 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0487, t_un_loss: 3.2192
Epoch: [53][101/129], Time 0.563 (0.550), Data 0.133 (0.148), Loss 1.016 (1.005), Prec 99.22% (99.83%), s_pid_loss: 0.0445, t_un_loss: 3.2835
Epoch: [53][102/129], Time 1.531 (0.559), Data 0.130 (0.148), Loss 0.995 (1.005), Prec 100.00% (99.83%), s_pid_loss: 0.0321, t_un_loss: 3.2409
Epoch: [53][103/129], Time 0.524 (0.559), Data 0.130 (0.148), Loss 1.001 (1.005), Prec 100.00% (99.83%), s_pid_loss: 0.0455, t_un_loss: 3.2293
Epoch: [53][104/129], Time 0.567 (0.559), Data 0.125 (0.148), Loss 0.998 (1.004), Prec 100.00% (99.83%), s_pid_loss: 0.0451, t_un_loss: 3.2200
Epoch: [53][105/129], Time 0.520 (0.559), Data 0.134 (0.147), Loss 1.015 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0560, t_un_loss: 3.2515
Epoch: [53][106/129], Time 0.582 (0.559), Data 0.133 (0.147), Loss 1.004 (1.005), Prec 99.22% (99.83%), s_pid_loss: 0.0427, t_un_loss: 3.2464
Epoch: [53][107/129], Time 0.531 (0.558), Data 0.133 (0.147), Loss 1.005 (1.005), Prec 100.00% (99.83%), s_pid_loss: 0.0549, t_un_loss: 3.2214
Epoch: [53][108/129], Time 0.604 (0.559), Data 0.133 (0.147), Loss 1.004 (1.005), Prec 99.22% (99.83%), s_pid_loss: 0.0558, t_un_loss: 3.2151
Epoch: [53][109/129], Time 0.567 (0.559), Data 0.129 (0.147), Loss 1.006 (1.005), Prec 100.00% (99.83%), s_pid_loss: 0.0591, t_un_loss: 3.2159
Epoch: [53][110/129], Time 0.503 (0.558), Data 0.133 (0.147), Loss 0.990 (1.004), Prec 100.00% (99.83%), s_pid_loss: 0.0534, t_un_loss: 3.1762
Epoch: [53][111/129], Time 0.499 (0.558), Data 0.133 (0.147), Loss 0.996 (1.004), Prec 100.00% (99.83%), s_pid_loss: 0.0622, t_un_loss: 3.1761
Epoch: [53][112/129], Time 0.501 (0.557), Data 0.133 (0.146), Loss 0.982 (1.004), Prec 100.00% (99.83%), s_pid_loss: 0.0308, t_un_loss: 3.2000
Epoch: [53][113/129], Time 0.501 (0.557), Data 0.134 (0.146), Loss 1.034 (1.004), Prec 100.00% (99.83%), s_pid_loss: 0.0607, t_un_loss: 3.3065
Epoch: [53][114/129], Time 0.499 (0.556), Data 0.134 (0.146), Loss 1.020 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0411, t_un_loss: 3.3039
Epoch: [53][115/129], Time 0.499 (0.556), Data 0.133 (0.146), Loss 1.006 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0420, t_un_loss: 3.2539
Epoch: [53][116/129], Time 0.498 (0.555), Data 0.133 (0.146), Loss 0.997 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0409, t_un_loss: 3.2282
Epoch: [53][117/129], Time 0.509 (0.555), Data 0.133 (0.146), Loss 0.988 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0367, t_un_loss: 3.2091
Epoch: [53][118/129], Time 0.721 (0.556), Data 0.126 (0.146), Loss 1.001 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0508, t_un_loss: 3.2193
Epoch: [53][119/129], Time 0.584 (0.557), Data 0.134 (0.146), Loss 1.011 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0424, t_un_loss: 3.2694
Epoch: [53][120/129], Time 0.587 (0.557), Data 0.133 (0.146), Loss 0.986 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0400, t_un_loss: 3.1938
Epoch: [53][121/129], Time 0.503 (0.556), Data 0.134 (0.145), Loss 0.986 (1.004), Prec 100.00% (99.85%), s_pid_loss: 0.0472, t_un_loss: 3.1761
Epoch: [53][122/129], Time 0.508 (0.556), Data 0.133 (0.145), Loss 0.989 (1.004), Prec 99.22% (99.84%), s_pid_loss: 0.0537, t_un_loss: 3.1722
Epoch: [53][123/129], Time 0.504 (0.556), Data 0.133 (0.145), Loss 1.003 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0385, t_un_loss: 3.2533
Epoch: [53][124/129], Time 0.586 (0.556), Data 0.131 (0.145), Loss 0.987 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0313, t_un_loss: 3.2176
Epoch: [53][125/129], Time 0.503 (0.555), Data 0.133 (0.145), Loss 0.993 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0426, t_un_loss: 3.2097
Epoch: [53][126/129], Time 0.504 (0.555), Data 0.134 (0.145), Loss 0.983 (1.004), Prec 100.00% (99.84%), s_pid_loss: 0.0343, t_un_loss: 3.1953
Epoch: [53][127/129], Time 0.504 (0.555), Data 0.133 (0.145), Loss 1.016 (1.004), Prec 98.44% (99.83%), s_pid_loss: 0.0773, t_un_loss: 3.2070
Epoch: [53][128/129], Time 0.594 (0.555), Data 0.134 (0.145), Loss 1.004 (1.004), Prec 98.44% (99.82%), s_pid_loss: 0.0694, t_un_loss: 3.1844
Epoch: [53][129/129], Time 0.490 (0.554), Data 0.133 (0.145), Loss 1.018 (1.004), Prec 100.00% (99.82%), s_pid_loss: 0.0628, t_un_loss: 3.2461

 * Finished epoch  53 

Epoch: [54][1/129], Time 2.427 (2.427), Data 1.836 (1.836), Loss 0.986 (0.986), Prec 100.00% (100.00%), s_pid_loss: 0.0269, t_un_loss: 3.2228
Epoch: [54][2/129], Time 0.564 (1.495), Data 0.129 (0.982), Loss 1.004 (0.995), Prec 99.22% (99.61%), s_pid_loss: 0.0451, t_un_loss: 3.2399
Epoch: [54][3/129], Time 0.501 (1.164), Data 0.133 (0.699), Loss 1.025 (1.005), Prec 100.00% (99.74%), s_pid_loss: 0.0660, t_un_loss: 3.2635
Epoch: [54][4/129], Time 0.498 (0.997), Data 0.133 (0.557), Loss 1.004 (1.005), Prec 100.00% (99.80%), s_pid_loss: 0.0441, t_un_loss: 3.2443
Epoch: [54][5/129], Time 0.500 (0.898), Data 0.131 (0.472), Loss 1.005 (1.005), Prec 100.00% (99.84%), s_pid_loss: 0.0453, t_un_loss: 3.2455
Epoch: [54][6/129], Time 0.560 (0.841), Data 0.133 (0.416), Loss 0.995 (1.003), Prec 100.00% (99.87%), s_pid_loss: 0.0403, t_un_loss: 3.2221
Epoch: [54][7/129], Time 0.547 (0.799), Data 0.133 (0.375), Loss 0.987 (1.001), Prec 100.00% (99.89%), s_pid_loss: 0.0440, t_un_loss: 3.1861
Epoch: [54][8/129], Time 0.588 (0.773), Data 0.134 (0.345), Loss 1.020 (1.003), Prec 100.00% (99.90%), s_pid_loss: 0.0407, t_un_loss: 3.3059
Epoch: [54][9/129], Time 0.506 (0.743), Data 0.133 (0.322), Loss 0.990 (1.002), Prec 100.00% (99.91%), s_pid_loss: 0.0257, t_un_loss: 3.2413
Epoch: [54][10/129], Time 0.507 (0.720), Data 0.133 (0.303), Loss 0.993 (1.001), Prec 100.00% (99.92%), s_pid_loss: 0.0493, t_un_loss: 3.1961
Epoch: [54][11/129], Time 0.500 (0.700), Data 0.121 (0.286), Loss 1.004 (1.001), Prec 100.00% (99.93%), s_pid_loss: 0.0572, t_un_loss: 3.2118
Epoch: [54][12/129], Time 0.601 (0.691), Data 0.133 (0.273), Loss 1.009 (1.002), Prec 100.00% (99.93%), s_pid_loss: 0.0576, t_un_loss: 3.2282
Epoch: [54][13/129], Time 0.581 (0.683), Data 0.133 (0.263), Loss 0.982 (1.000), Prec 100.00% (99.94%), s_pid_loss: 0.0403, t_un_loss: 3.1789
Epoch: [54][14/129], Time 0.500 (0.670), Data 0.133 (0.253), Loss 1.004 (1.001), Prec 100.00% (99.94%), s_pid_loss: 0.0416, t_un_loss: 3.2506
Epoch: [54][15/129], Time 0.597 (0.665), Data 0.134 (0.245), Loss 0.976 (0.999), Prec 100.00% (99.95%), s_pid_loss: 0.0294, t_un_loss: 3.1857
Epoch: [54][16/129], Time 0.502 (0.655), Data 0.133 (0.238), Loss 1.010 (1.000), Prec 99.22% (99.90%), s_pid_loss: 0.0586, t_un_loss: 3.2307
Epoch: [54][17/129], Time 0.511 (0.646), Data 0.133 (0.232), Loss 0.989 (0.999), Prec 100.00% (99.91%), s_pid_loss: 0.0309, t_un_loss: 3.2252
Epoch: [54][18/129], Time 0.509 (0.639), Data 0.133 (0.227), Loss 1.001 (0.999), Prec 100.00% (99.91%), s_pid_loss: 0.0376, t_un_loss: 3.2489
Epoch: [54][19/129], Time 0.605 (0.637), Data 0.133 (0.222), Loss 1.011 (1.000), Prec 100.00% (99.92%), s_pid_loss: 0.0542, t_un_loss: 3.2424
Epoch: [54][20/129], Time 0.598 (0.635), Data 0.133 (0.217), Loss 0.993 (0.999), Prec 99.22% (99.88%), s_pid_loss: 0.0460, t_un_loss: 3.2016
Epoch: [54][21/129], Time 0.608 (0.634), Data 0.133 (0.213), Loss 1.014 (1.000), Prec 99.22% (99.85%), s_pid_loss: 0.0461, t_un_loss: 3.2724
Epoch: [54][22/129], Time 0.585 (0.632), Data 0.133 (0.210), Loss 1.015 (1.001), Prec 100.00% (99.86%), s_pid_loss: 0.0620, t_un_loss: 3.2386
Epoch: [54][23/129], Time 0.597 (0.630), Data 0.132 (0.206), Loss 1.018 (1.002), Prec 99.22% (99.83%), s_pid_loss: 0.0649, t_un_loss: 3.2433
Epoch: [54][24/129], Time 0.598 (0.629), Data 0.134 (0.203), Loss 0.975 (1.000), Prec 100.00% (99.84%), s_pid_loss: 0.0238, t_un_loss: 3.1943
Epoch: [54][25/129], Time 0.612 (0.628), Data 0.134 (0.200), Loss 1.001 (1.000), Prec 100.00% (99.84%), s_pid_loss: 0.0559, t_un_loss: 3.2072
Epoch: [54][26/129], Time 0.592 (0.627), Data 0.133 (0.198), Loss 0.993 (1.000), Prec 100.00% (99.85%), s_pid_loss: 0.0391, t_un_loss: 3.2181
Epoch: [54][27/129], Time 0.571 (0.625), Data 0.133 (0.196), Loss 0.990 (1.000), Prec 100.00% (99.86%), s_pid_loss: 0.0367, t_un_loss: 3.2156
Epoch: [54][28/129], Time 0.520 (0.621), Data 0.133 (0.193), Loss 0.997 (1.000), Prec 99.22% (99.83%), s_pid_loss: 0.0519, t_un_loss: 3.2010
Epoch: [54][29/129], Time 0.500 (0.617), Data 0.133 (0.191), Loss 1.002 (1.000), Prec 100.00% (99.84%), s_pid_loss: 0.0368, t_un_loss: 3.2524
Epoch: [54][30/129], Time 0.514 (0.613), Data 0.133 (0.189), Loss 1.003 (1.000), Prec 100.00% (99.84%), s_pid_loss: 0.0400, t_un_loss: 3.2506
Epoch: [54][31/129], Time 0.588 (0.612), Data 0.132 (0.187), Loss 0.990 (1.000), Prec 100.00% (99.85%), s_pid_loss: 0.0356, t_un_loss: 3.2176
Epoch: [54][32/129], Time 0.500 (0.609), Data 0.133 (0.186), Loss 1.000 (1.000), Prec 100.00% (99.85%), s_pid_loss: 0.0395, t_un_loss: 3.2403
Epoch: [54][33/129], Time 0.503 (0.606), Data 0.122 (0.184), Loss 1.012 (1.000), Prec 100.00% (99.86%), s_pid_loss: 0.0531, t_un_loss: 3.2496
Epoch: [54][34/129], Time 0.590 (0.605), Data 0.134 (0.182), Loss 1.004 (1.000), Prec 100.00% (99.86%), s_pid_loss: 0.0403, t_un_loss: 3.2510
Epoch: [54][35/129], Time 0.500 (0.602), Data 0.134 (0.181), Loss 1.014 (1.000), Prec 100.00% (99.87%), s_pid_loss: 0.0421, t_un_loss: 3.2806
Epoch: [54][36/129], Time 0.505 (0.600), Data 0.134 (0.180), Loss 1.011 (1.001), Prec 100.00% (99.87%), s_pid_loss: 0.0447, t_un_loss: 3.2660
Epoch: [54][37/129], Time 0.522 (0.598), Data 0.133 (0.178), Loss 0.993 (1.001), Prec 100.00% (99.87%), s_pid_loss: 0.0341, t_un_loss: 3.2319
Epoch: [54][38/129], Time 0.589 (0.597), Data 0.132 (0.177), Loss 1.005 (1.001), Prec 99.22% (99.86%), s_pid_loss: 0.0551, t_un_loss: 3.2204
Epoch: [54][39/129], Time 0.584 (0.597), Data 0.133 (0.176), Loss 1.015 (1.001), Prec 99.22% (99.84%), s_pid_loss: 0.0625, t_un_loss: 3.2371
Epoch: [54][40/129], Time 0.502 (0.595), Data 0.133 (0.175), Loss 0.998 (1.001), Prec 100.00% (99.84%), s_pid_loss: 0.0537, t_un_loss: 3.2014
Epoch: [54][41/129], Time 0.514 (0.593), Data 0.133 (0.174), Loss 1.003 (1.001), Prec 100.00% (99.85%), s_pid_loss: 0.0407, t_un_loss: 3.2497
Epoch: [54][42/129], Time 0.604 (0.593), Data 0.133 (0.173), Loss 0.988 (1.001), Prec 100.00% (99.85%), s_pid_loss: 0.0373, t_un_loss: 3.2068
Epoch: [54][43/129], Time 0.596 (0.593), Data 0.134 (0.172), Loss 1.013 (1.001), Prec 100.00% (99.85%), s_pid_loss: 0.0469, t_un_loss: 3.2666
Epoch: [54][44/129], Time 0.587 (0.593), Data 0.133 (0.171), Loss 1.001 (1.001), Prec 100.00% (99.86%), s_pid_loss: 0.0584, t_un_loss: 3.1988
Epoch: [54][45/129], Time 0.506 (0.591), Data 0.133 (0.170), Loss 1.020 (1.001), Prec 99.22% (99.84%), s_pid_loss: 0.0596, t_un_loss: 3.2599
